clause_id,app_name,source_document,clause_text,best_match_taxonomy_id,dpdp_category,matched_act,verdict,verdict_score,justification,label_status,label_needs_review,cache_key,run_id,model
S001566,Telegram,Telegram Privacy Policy,"Your usage of the Bot and Mini App features is governed by the Terms of Service for Bots and the Terms of Services for Mini Apps, respectively.",NONE,Not Applicable,,Not Addressed,0.0,"The clause refers to the Terms of Service for Bots and Mini Apps but does not address any of the statutory requirements under DPDP_ACT-0121, which pertains to compliance with voluntary undertakings accepted by the Board. It lacks any mention of adherence to such undertakings or",NEW_SUCCESS,False,d48bde9e92c4dc8a1122f1b3631eeb80f5a6381dbe546ec8ea42f0d14100606b,run-c6bf936e43df-5d0fde37,qwen3:8b
S002031,WhatsApp,WhatsApp Channels Supplemental Privacy Policy,Channel Content saved locally on their device or that have been forwarded to other users or shared off our Services.  Removing Channel Content. Channel Admins can remove Channel Content up to 30 days after posting.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the removal of Channel Content by Admins up to 30 days after posting, but it does not address any of the statutory requirements related to consent, data principal rights, children's data, intermediary liability, or conflict of interest. It also does not provide",NEW_SUCCESS,False,362bd7bf00d89f1d057eebdc573772fe8f97c3295a8781b39a56dfc46c8b6f68,run-c6bf936e43df-5d0fde37,qwen3:8b
S001580,Telegram,Telegram Privacy Policy,"If Telegram receives a valid order from the relevant judicial authorities that confirms you're a suspect in a case involving criminal activities that violate the Telegram Terms of Service, we will perform a legal analysis of the request and may disclose your IP address and phone number to the relevant authorities. If any data is shared, we will include such occurrences in a quarterly transparency report published at: https://t.me/transparency.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses disclosure of user data in response to judicial orders and mentions transparency reporting, but it does not directly address the statutory requirements related to intermediary liability under the IT Act 2000 or the DPDP Act 2023. It lacks specific mechanisms, timelines, or",NEW_SUCCESS,False,83cdd84b7fcfd6497e38a76be45e4390a3316451664f4c1bd75b489374ead5ae,run-c6bf936e43df-5d0fde37,qwen3:8b
S001178,Snapchat,Snap_Privacy Policy,"Our teams are constantly coming up with new ideas for features and ways to improve our Services. In order to do this, we also develop and improve the algorithms and machine learning models (an expression of an algorithm that combs through significant amounts of data to find patterns or make predictions) that make our features and Services work, including through our AI features. Our AI features typically use generative AI (artificial intelligence capable of generating text, images, or other media, using generative models. Generative AI models learn the patterns and structure of their input training data and then generate new data that has similar characteristics). We use algorithms, machine learning models, and generative AI for personalization, advertising, safety and security, fairness and inclusivity, augmented reality, and to prevent abuse or other Terms or Community Guidelines violations. For example, our algorithms and machine learning models take into account the conversations Snapchatters are having with My AI to improve the responses from My AI.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the use of algorithms, machine learning models, and generative AI for various purposes such as personalization, advertising, safety, and security. However, it does not address any of the specific statutory requirements related to security safeguards, log retention, contractual provisions, or intermediary liability.",NEW_SUCCESS,False,6e1c80c422554e4c8f2d6c39b64916984d79def7224f9f67322a20b505e12fd2,run-c6bf936e43df-5d0fde37,qwen3:8b
S002367,WhatsApp,WhatsAppPrivacyPolicy,"We access, preserve, and share your information described in the ""Information We Collect"" section of this Privacy Policy above if we have a good-faith belief that it is necessary to: (a) respond pursuant to applicable law or regulations, legal process, or government requests; (b) enforce our",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the conditions under which WhatsApp accesses, preserves, and shares information, but it does not address any of the specific statutory requirements related to data principal rights, consent withdrawal, or government access directives. It lacks direct relevance to the candidate rules.",NEW_SUCCESS,False,6c00e8a6ce67763794e22e2028d426d819acc289bf11e9d5c1e85cc4a5548799,run-c6bf936e43df-5d0fde37,qwen3:8b
S001507,Telegram,Telegram Privacy Policy,"If you live in a country in the European Economic Area (EEA), the Services are provided by Telegram, which for the purposes of applicable data protection legislation is the data controller responsible for your personal data when you use our Services. However, as Telegram is located outside the EEA, we have designated a third party, European Data Protection Office (EDPO), as our representative pursuant to Article 27 of the GDPR. You can direct to EDPO any of your GDPR-related queries: by using EDPO’s online request form at https://edpo.com/telegram-gdpr-data-request/ or",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses GDPR-related queries and the designation of a representative for EEA data protection purposes, but it does not address any of the specific statutory requirements under the DPDP Act 2023 or DPDP Rules 2025, such as grievance redressal, security safeguards, consent management, or",NEW_SUCCESS,False,4da8646b3878a5945fdf71f44a90c0f45c1d2346d3bf353b0c45c60c4d08b4cd,run-c6bf936e43df-5d0fde37,qwen3:8b
S000850,Meta,MetaPrivacyPolicy,Developing and improving AI at Meta Why and how we process your information: Develop and improve for Meta Products and for third parties.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the purpose of processing information for AI development and improvement but does not address any of the statutory requirements related to consent withdrawal, government direction compliance, or non-disclosure of personal information. It lacks specificity on the subject matter of the candidate rules.",NEW_SUCCESS,False,80796437542898c40c706688ec7ba5c05241ca4ea926df1a647fb2f163f25b69,run-c6bf936e43df-5d0fde37,qwen3:8b
S001873,WhatsApp,WhatsApp Business Data Security Terms,conflict. WhatsApp may update these Data Security Terms from time to time to reflect evolving security standards.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the possibility of updating security terms but does not specify any security safeguards, access control measures, logging, monitoring, or retention periods required by the statutory rules. It does not address any of the specific requirements under the DPDP Act 2023 or DPDP",NEW_SUCCESS,False,36a72159130929b7187a985d1a587c9ae62bebb3af351dfd68f84d8e0f9017fb,run-c6bf936e43df-5d0fde37,qwen3:8b
S002553,Youtube,Terms of Service,"c. not abuse or harm others or yourself (or threaten or encourage such abuse or harm), including against children;",DPDP_RUL-0227,Children/Vulnerable Groups,DPDP_RULES_2025,Partially Compliant,0.5,"The clause mentions restrictions on harmful behavior against children, which partially aligns with the requirement to restrict access to harmful content for children under DPDP_RUL-0227. However, it does not explicitly state that the platform restricts access to harmful content or services for children, which is",NEW_SUCCESS,False,6200289d03f3d9b4395f7571aeb953d719dc44f6d6c1bbab8cac9ab8b493c418,run-c6bf936e43df-5d0fde37,qwen3:8b
S002378,Youtube,Child safety policy,"Harmful or dangerous acts involving minors: Content showing a minor participating in dangerous activities or encouraging minors to do dangerous activities, particularly if someone watching could imitate the dangerous act, or if the content encourages or praises the dangerous act. Never put minors in harmful situations that may lead to injury, including dangerous stunts, challenges, dares or pranks. Dangerous acts include, but are not limited to, any act in the categories listed under Extremely dangerous challenges, such as asphyxiation or electrocution.",DPDP_RUL-0227,Children/Vulnerable Groups,DPDP_RULES_2025,Compliant,1.0,"The clause explicitly restricts access to harmful content involving minors, aligning with the requirement to prevent children from accessing information that may cause detrimental effects on their well-being.",NEW_SUCCESS,False,83785fac3292edefba31f9f48c904dd1d069bed551b7f869c6f19d1dd8e9d24b,run-c6bf936e43df-5d0fde37,qwen3:8b
S002260,WhatsApp,WhatsappBusinessTermsOfService,• Messaging about any Regulated Vertical using the WhatsApp Business Platform may not be sent to people under 18 years of age.,DPDP_RUL-0227,Children/Vulnerable Groups,DPDP_RULES_2025,Compliant,1.0,"The clause restricts messaging to people under 18 years of age, which aligns with the requirement to prevent access to harmful content for children as per DPDP_RUL-0227.",NEW_SUCCESS,False,44ad8c23b557dfb590391173d704eababe1ff15daa89010c5110388283c844ac,run-c6bf936e43df-5d0fde37,qwen3:8b
S001866,WhatsApp,WhatsApp Business Data Security Terms,b. Protection of Data in Transit,NONE,Not Applicable,,Not Addressed,0.0,"The clause 'Protection of Data in Transit' does not directly address any of the candidate statutory rules. It does not specify security safeguards, cross-border data transfer protections, or mechanisms for consent management as required by the DPDP Act 2023 or DPDP Rules 2025.",NEW_SUCCESS,False,5f29945e30fa83fe1e7647e7d89f632bee5dc14fe5dc09a2d1cd762dfdc91bf1,run-c6bf936e43df-5d0fde37,qwen3:8b
S002331,WhatsApp,WhatsAppPrivacyPolicy,"transaction (for example, information about your payment method, shipping details and transaction amount). If you use our payments services available in your country or territory, our privacy practices are described in the applicable payments privacy policy.  Customer Support And Other Communications. When you contact us for customer support or otherwise communicate with us, you may provide us with information related to your use of our",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses transaction information and customer support communications but does not address any of the statutory requirements related to consent withdrawal, access to consent records, grievance redressal, or data processing cessation upon consent withdrawal. It does not meet the semantic match criteria for any",NEW_SUCCESS,False,e9a09a98ee81879836f8e8f3126c0b244c0901098bbde8e276ab0372c416af7e,run-c6bf936e43df-5d0fde37,qwen3:8b
S002036,WhatsApp,WhatsApp India Payments Privacy Policy,"We use all the information we have to operate, provide, improve, understand, customize, support, and market our services. PSP banks may also collect, use, and share information, as set forth in their privacy policies, in conjunction with helping to provide Payments to you.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the use of information for operational and marketing purposes and mentions PSP banks' privacy policies but does not address any of the specific statutory requirements related to data principal rights, consent management, breach notification, intermediary liability, or children/vulnerable groups as outlined in",NEW_SUCCESS,False,d5958ddaff8c0c0cd7be6a3b3a5874eabb9d3a685a0ec6c28a735f97cfd08491,run-c6bf936e43df-5d0fde37,qwen3:8b
S001883,WhatsApp,WhatsApp Business Data Transfer Addendum,c. “European Data” means Personal Data which is Processed by WhatsApp Ireland as your Processor pursuant to the,NONE,Not Applicable,,Not Addressed,0.0,"The clause does not address any of the statutory requirements related to data fiduciary obligations, consent management, or protections for children/vulnerable groups. It merely defines 'European Data' without fulfilling the semantic match criteria for any of the candidate rules.",NEW_SUCCESS,False,68ff044cb2ef601c6d78e2c2a17b8a45804bfc941067a59b84d76a0bf42600f1,run-c6bf936e43df-5d0fde37,qwen3:8b
S000810,Meta,MetaPrivacyPolicy,"You can learn more about how privacy works on and on , and in the . If you have any questions about this policy, you can as described below. In some countries, you may also be able to contact the Data Protection Officer for Meta Platforms, Inc., and depending on your jurisdiction, you may also contact your local Data Protection Authority (""DPA"") directly.",NONE,Not Applicable,,Not Addressed,0.0,"The clause mentions the possibility of contacting the Data Protection Officer and local Data Protection Authority but does not specify any grievance redressal system, response timelines, or mechanisms for handling complaints as required by the statutory rules.",NEW_SUCCESS,False,d5d2c1ae76cb79088114e26c92fd5f234c2fcb59a2575bc8b24ceca7eae46710,run-c6bf936e43df-5d0fde37,qwen3:8b
S000278,Google,Google Privacy Policy,"When you use our services, you’re trusting us with your information. We understand this is a big responsibility and work hard to protect your information and put you in control.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses general trust and responsibility but does not address any of the specific statutory requirements related to security safeguards, intermediary liability, consent withdrawal, or penalties for breaches.",NEW_SUCCESS,False,ee5bf74e97fc60a2a6a04874885209d2b70ad13b0485db9479507cdc8f7325fb,run-c6bf936e43df-5d0fde37,qwen3:8b
S002392,Youtube,Child safety policy,"Videos or posts featuring minors involved in provocative, sexual or sexually suggestive activities, challenges and dares, such as kissing or groping.",NONE,Not Applicable,,Not Addressed,0.0,"The clause describes content that may be harmful to children but does not explicitly restrict access to such content or ensure it is not accessible to children, which is required by DPDP_RUL-0227.",NEW_SUCCESS,False,cc701f9f77be366848774ef89776ce32d2ebcd3d9346716288431ee380897be9,run-c6bf936e43df-5d0fde37,qwen3:8b
S001557,Telegram,Telegram Privacy Policy,"In any of the above cases, the developers of an automated user (bot) can get your public account data (see section 3.1 above): your screen name, username and profile picture(s).",NONE,Not Applicable,,Not Addressed,0.0,The clause discusses the sharing of public account data by bot developers but does not address any of the candidate rules related to significant data fiduciary obligations or intermediary/platform liability under the DPDP Act 2023 or IT Act 2000. It does not meet the semantic,NEW_SUCCESS,False,2a6dd55a06f14c33c3edb1a8d10ec49475534941243c29e3324af09dee201e5d,run-c6bf936e43df-5d0fde37,qwen3:8b
S002284,WhatsApp,WhatsappBusinessTermsOfService,"Best Practices for Opt-In Users should expect the messages and calls they receive. You can set this expectation by: • Obtaining an opt-in that encompasses the different categories of messages that you will send (ex: order updates, relevant offers, product recommendations, etc.)",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses opt-in practices for messages and calls but does not address any of the statutory requirements related to intermediary/platform liability, children's data, or data fiduciary obligations under the IT Act 2000 or DPDP Act 2023.",NEW_SUCCESS,False,2ea2e26baed352a4843cd41f4aa2438acb6f07dbe781ac42ead8d1891f6803f8,run-c6bf936e43df-5d0fde37,qwen3:8b
S001523,Telegram,Telegram Privacy Policy,Telegram uses phone numbers as unique identifiers so that it is easy for you to switch from SMS and other messaging apps and retain your social graph. We ask your permission before syncing your contacts.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the use of phone numbers as identifiers and permission for contact syncing, but does not address any of the statutory requirements related to consent withdrawal, data erasure, data retention, or the use of a Consent Manager. It does not fulfill the semantic",NEW_SUCCESS,False,69b709f70f168a7e7cc4e57febee5c9d381b23330bab7b5cbf7a0c5733090a6a,run-c6bf936e43df-5d0fde37,qwen3:8b
S001467,Snapchat,SnapchatCommunity Guidelines,"Our Community Guidelines apply to all content and behavior on Snapchat's platform and products, and cover the following topics: We prohibit any activity that involves sexual exploitation or abuse, or sexualization, of a minor, including sharing child sexual exploitation or abuse imagery, grooming for sexual purposes, sexual extortion (sextortion), or attempts to persuade, trick, or coerce a minor with the intent of sexual abuse or exploitation. Never post, save, send, forward, distribute, or ask for nude or sexually explicit content involving anyone under the age of 18 (this includes sending or saving such images of yourself). We prohibit any engagement with child sexual exploitation or abuse imagery, regardless of intention, even the sharing of such content is to raise awareness or express concern. We report all identified instances of child sexual exploitation and attempts to engage in such conduct to the appropriate authorities, including the National Center for Missing and Exploited Children (NCMEC), in line with legal requirements.",DPDP_RUL-0227,Children/Vulnerable Groups,DPDP_RULES_2025,Compliant,1.0,"The clause explicitly prohibits access to and sharing of content that may cause detrimental effects on a child's well-being, including child sexual exploitation or abuse imagery, which aligns with the requirement under DPDP_RUL-0227 to restrict access to harmful content for children.",NEW_SUCCESS,False,e9bb3d22549691c4a1b95fac52d6ae3efcf5e3d546ec3f4a73b545358f551a4d,run-c6bf936e43df-5d0fde37,qwen3:8b
S002008,WhatsApp,WhatsApp Channels Supplemental Privacy Policy,"Importantly, your use of WhatsApp Channels does not impact the privacy of your WhatsApp personal messages, which continue to be end-to-end encrypted as described in the WhatsApp Privacy Policy.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the privacy of WhatsApp personal messages and end-to-end encryption but does not address any of the specific statutory requirements related to security safeguards, consent withdrawal, or data processing cessation. It does not meet the semantic match criteria for any of the candidate",NEW_SUCCESS,False,6986fcb3ea7eed901ee1f71597af634fbaed57c960391af132e9f54062007ba9,run-c6bf936e43df-5d0fde37,qwen3:8b
S001591,Telegram,Telegram Privacy Policy,"In cloud chats, you can choose to delete a message for all participants within at least 48 hours after sending. Otherwise, deleting a message will delete it from your message history. This means that a copy will stay on the server as part of your partner's message history. As soon as your partner deletes it too, it's gone forever.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses message deletion in cloud chats but does not address statutory requirements related to data erasure upon withdrawal of consent, data retention periods, or legal compliance. It also does not mention mechanisms for data fiduciaries to erase data upon request or after a",NEW_SUCCESS,False,faf5c4d85f1daca33462bddaaf66fbdba22f1d3ee76907636b895f1d5f012a5c,run-c6bf936e43df-5d0fde37,qwen3:8b
S000915,Meta,MetaPrivacyPolicy,"We'll collect and store your information and use it to send marketing communications to you, such as an email, subject to applicable laws. detail on each information category). The actual information that we use depends on your factual circumstances, but could include any of the following: Undertaking research and innovation for social good Why and how we process your information:",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses data collection and usage for marketing and research purposes but does not address any of the specific statutory requirements related to voluntary undertakings, penalties, proportionality of penalties, security safeguards, or consent management as outlined in the candidate rules.",NEW_SUCCESS,False,35b17e72dd4814656093334e6a9d8c4fd874e057b9d87b678f2a89f76d87edbe,run-c6bf936e43df-5d0fde37,qwen3:8b
S000642,Meta,Meta_Cookies_Policy,"We use cookies if you have a Facebook or Instagram account, use the , including our website and apps, or visit other websites and apps that use the Meta Products (including the Like button). Cookies enable Meta to offer the Meta Products to you and to understand the information that we receive about you, including information about your use of other websites and apps, whether or not you are registered or logged in.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the use of cookies for Meta Products and user interaction but does not address any of the specified statutory requirements related to security safeguards, data principal rights, or contractual obligations. It does not mention data breach prevention, access control, logging, monitoring, or",NEW_SUCCESS,False,31096e9e8cf6bd721ec3c15b5dfc734b8ceb322890e27e5d94dba3fdd614cc7e,run-c6bf936e43df-5d0fde37,qwen3:8b
S001140,Snapchat,Snap_Privacy Policy,"Transparency is one of our core values at Snap. We believe there shouldn’t be any surprises about the data we collect and how we use it — that’s why we’re upfront with how we process it. For example, we process your information to provide you a more personalized experience, including to show you content and information that is most relevant to your experience, as well as more relevant advertisements. Understanding your interests and preferences help us provide a better product experience.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the purpose of data collection and usage for personalization and advertising but does not address any of the specific statutory requirements related to security safeguards, data principal rights, intermediary liability, or consent for children/persons with disabilities.",NEW_SUCCESS,False,828e93f72ecad3b91013c79262506569b00da17c1b09d665ec33b2f49b8a7e64,run-c6bf936e43df-5d0fde37,qwen3:8b
S002002,WhatsApp,WhatsApp Channels Supplemental Privacy Policy,"Policy, this Channels Privacy Policy will control solely with respect to your use of Channels and only to the extent of the conflict.",NONE,Not Applicable,,Not Addressed,0.0,"The clause does not address any of the statutory requirements related to consent, notice, or data principal rights. It merely states the scope of the policy without fulfilling the checkable tests for any of the candidate rules.",NEW_SUCCESS,False,747c6d0008138a6be5271f880cbba1d871b3625674d38c87adad61f052ca446a,run-c6bf936e43df-5d0fde37,qwen3:8b
S002048,WhatsApp,WhatsApp India Payments Privacy Policy,"We use all the information we have to operate, provide, improve, understand, customize, support, and market our services. This includes using the information to provide WhatsApp Pay and customer support; to protect you and others using WhatsApp Pay from fraud, abuse, or other misconduct; and to review your account activity to determine whether you continue to meet the WhatsApp Terms of Service and WhatsApp India Payments Terms of Service. WhatsApp India works with the other Facebook Companies, including Facebook Inc. (""Facebook"") and WhatsApp Inc., to provide WhatsApp Pay, including to send payment",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the use of information for operational and service-related purposes but does not address any of the specific statutory requirements related to data principal rights, security safeguards, penalties, intermediary liability, or consent withdrawal as outlined in the candidate rules.",NEW_SUCCESS,False,aa1257196af2aed9c6bdba45f1f04d8688a30011e50011e6424f93c153429f5b,run-c6bf936e43df-5d0fde37,qwen3:8b
S002395,Youtube,Child safety policy,"Remember, these are just some examples. Don't post content if you think that it might violate this policy.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses general content moderation guidelines for child safety and does not address any of the statutory requirements related to consent withdrawal, data principal rights, security safeguards, or ease of consent withdrawal as specified in the candidate rules.",NEW_SUCCESS,False,e754f600eed01f76d691fa99c843a1f253c13023986327c0944a310d43cf0418,run-c6bf936e43df-5d0fde37,qwen3:8b
S000080,Google,Google Cloud Terms of Service,(b) Administration of GWS Services and Cloud Identity Services. Customer may specify through the Admin Console one or more Administrators who will have the right to access Admin Accounts. Customer is responsible for (i) maintaining the confidentiality and security of the End User Accounts and associated passwords and (ii) any use of the End User Accounts. Customer agrees that Google’s responsibilities do not extend to the internal management or administration of the GWS Services or Cloud Identity Services for Customer or any End Users.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the administration of GWS Services and Cloud Identity Services, focusing on the responsibilities of the Customer and Google's limited responsibilities. It does not address any of the statutory requirements related to data principal rights, security safeguards, or contractual provisions for data protection",NEW_SUCCESS,False,6f47d85b2be676ea48b97492850b23031cf0c8108a64bdb801a3050e2835cdc7,run-c6bf936e43df-5d0fde37,qwen3:8b
S000393,Google,Google_Terms_of_Service,"don’t abuse or harm others or yourself (or threaten or encourage such abuse or harm) including against children — for example, by misleading, defrauding, illegally impersonating, defaming, bullying, harassing, or stalking others; hosting or publishing any obscene content; or inciting the violation of applicable laws",DPDP_RUL-0227,Children/Vulnerable Groups,DPDP_RULES_2025,Partially Compliant,0.5,The clause addresses harmful content related to children but does not explicitly restrict access to harmful content for children as required by DPDP_RUL-0227. It focuses on prohibiting abuse or harm but lacks a specific mechanism to restrict access to harmful content for children.,NEW_SUCCESS,False,887df0f8ac9e79cf82974e65bb53737f1061cda21ff17e58358fd5c898bc33a4,run-c6bf936e43df-5d0fde37,qwen3:8b
S002254,WhatsApp,WhatsappBusinessTermsOfService,"• You must ensure – through technical and organizational measures – that messages are gated per legal age, geographic requirements, and regulatory requirements.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses technical and organizational measures to gate messages based on legal age, geographic, and regulatory requirements, but it does not directly address any of the specific statutory requirements in the candidate rules. It lacks a clear mechanism, timeline, or actionable detail related to",NEW_SUCCESS,False,b744da8cdf518184117db7afc58c7fefa823a916e48744e6d7257134674c5afe,run-c6bf936e43df-5d0fde37,qwen3:8b
S000881,Meta,MetaPrivacyPolicy,"Using information from third parties for personalising ads Why and how we process your information: Receiving and using information from third parties to tailor the ads you see: we'll use information that advertisers, businesses and other partners provide us with about activity off the Meta Company Products that we have associated with you to personalise ads that we show you on our Products, and on websites, apps and devices that use our advertising services. We receive this information whether or not you're logged in or have an account on our Products – see the for more information.",NONE,Not Applicable,,Not Addressed,0.0,The clause discusses the use of third-party information for personalising ads and does not address any of the security safeguards or data protection requirements specified in the candidate rules.,NEW_SUCCESS,False,b42b91f84d0c900d7b1578353ba167b42d55314571289cadcfd54a8983535acb,run-c6bf936e43df-5d0fde37,qwen3:8b
S000788,Meta,MetaPrivacyPolicy,"Read more about how we use information to provide, personalise and improve our Products: We use the information we collect to help protect people from harm and provide safe, secure Products.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the use of information for safety and security purposes but does not explicitly address any of the statutory requirements related to security safeguards, child consent, breach notification, intermediary liability, or consent withdrawal. It lacks specificity and actionable mechanisms required by the statutory",NEW_SUCCESS,False,5734f87dfd1c800b56ab7a920161c63704f1fd32687343244b18187a9ff28b3b,run-c6bf936e43df-5d0fde37,qwen3:8b
S000692,Meta,Meta_Terms_of_Service,"We try to make Facebook broadly available to everyone, but you cannot use Facebook if: You are under 13 years old.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses age restrictions for using Facebook but does not address any of the statutory requirements related to data protection, security safeguards, breach notification, or intermediary liability under the DPDP Act 2023, DPDP Rules 2025, or IT Act 2000.",NEW_SUCCESS,False,ce59b0022762a2165e035d1ef04a04444d626491717cd3700ca07798cee1fb08,run-c6bf936e43df-5d0fde37,qwen3:8b
S001174,Snapchat,Snap_Privacy Policy,"We believe it is critical to also balance the benefits of personalization with our Snapchatters’ expectations of privacy. For example, we may automatically tag the Snaps you save to Memories based on the content within it (e.g., the Snap contained a dog), and then use that tag to personalize your experience, make recommendations, or show you ads (such as showing you Spotlight Snaps containing dogs). We do not use the private content and communications you send to people who are your friends to personalize your experience, make recommendations, or show you ads.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the use of content for personalization and recommendations but does not address any of the specific statutory requirements under the DPDP Act 2023, such as verifiable consent for children, security safeguards, breach notification, data principal rights, data retention, or cessation of processing",NEW_SUCCESS,False,5864e1d2bebf7efb48882265d4d5376a4d431a5916ca869f4f5f9bf3583121fb,run-c6bf936e43df-5d0fde37,qwen3:8b
S001155,Snapchat,Snap_Privacy Policy,"Tracking. If you use an iPhone with iOS 14.5 or above, some specific requirements apply, which we’ve specified here.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses tracking requirements for iOS 14.5 or above but does not address any of the statutory requirements related to cross-border data transfer, consent withdrawal, data erasure, or data retention as specified in the candidate rules.",NEW_SUCCESS,False,e134340b46b712c1a9d820f4bd88a34b9d9ec83b0e473ef00817abb5a63f6343,run-c6bf936e43df-5d0fde37,qwen3:8b
S001195,Snapchat,Snap_Privacy Policy,"Business and Integrated Partners. We share your information with business and integrated partners in order to provide the Services. For example, you can use OpenTable within Snapchat to reserve a table. This does not include sharing private content and communications. We maintain a list of these partners here.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses sharing information with business and integrated partners but does not address any of the specific statutory requirements related to intermediary/platform liability, data principal rights, or government directions under the DPDP Act 2023 or IT Act 2000. It does not meet the semantic",NEW_SUCCESS,False,2dd315148ffb7bc2718ccdcbe4ef9f1239f9eaaece57e712cade5df4f595ad95,run-c6bf936e43df-5d0fde37,qwen3:8b
S001171,Snapchat,Snap_Privacy Policy,"Personalization can also help with suggesting friends or recommending a new friend to send a Snap to based on who you Snap with the most. We may show recommended places on the Snap Map, generate content with our AI Features like stickers or Snaps, infer your age or interests based on your content or activity, or customize the content we show you, including ads. For example, if you watch barista content on Spotlight, talk to My AI about your favorite espresso machine, or save a lot of coffee-related Snaps in your Memories, we may highlight coffee shops on the Snap Map when you visit a new city or show you content about coffee that you may find interesting or relevant. Or, if you interact with a lot of music venues we may use that to show you ads for upcoming shows in town. Personalization also includes tailoring your experience based on who you interact with most and what your friends are doing, including showing you content your friends create, like, or enjoy on Spotlight or Place recommendations that are popular with your friends.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses personalization features and how data is used to tailor experiences, but it does not specifically address any of the statutory requirements related to children/vulnerable groups, security safeguards, breach notification, data principal rights, or data retention/erasure as outlined in the candidate rules.",NEW_SUCCESS,False,18080552efbfbb044613faf09a380fcd796fc58c209427b5d5596277822c6339,run-c6bf936e43df-5d0fde37,qwen3:8b
S001810,WhatsApp,WhatsApp Business Data Processing Terms,"1. Definitions. For the purposes of these Data Processing Terms, the following terms have the meanings set out below: “Controller” means the natural or legal person, public authority, agency or other body which determines the purposes and means of the processing of Personal Information. “Personal Information” means any information relating to an identified or identifiable natural person (“Data Subject”) who can be identified, directly or indirectly, in particular by reference to an identifier such as a name, an identification number, an online identifier or to one or more factors specific to that natural person. The term “Personal Information” also covers information relating to deceased natural persons and/or juristic persons where this is required under applicable Data Privacy Law. “Personal Information Breach” means a breach of security leading to the accidental or unlawful destruction, loss, alteration, unauthorised disclosure of, or access to, Personal Information transmitted, stored or otherwise Processed under these Data “Processing” means any operation or set of operations which is performed on Personal Information or on sets of Personal",NONE,Not Applicable,,Not Addressed,0.0,"The clause provides definitions related to data processing and personal information but does not address any of the specific statutory requirements in the candidate rules, such as government direction to block access, security safeguards, consent withdrawal, or breach notification.",NEW_SUCCESS,False,c72132042d16794f46ee6db83c5b51b67c8af4b880b6fef9bbee9bac3ce3b9eb,run-c6bf936e43df-5d0fde37,qwen3:8b
S002337,WhatsApp,WhatsAppPrivacyPolicy,"Third-Party Information  Information Others Provide About You. We receive information about you from other users. For example, when other users you know use our Services, they may provide your phone number, name, and other information (like information from their mobile address book) just as you may provide theirs. They may also send you messages, send messages to groups to which you belong, or call",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses third-party information sharing and does not address any of the specific statutory requirements related to consent management, data principal rights, intermediary liability, or children/vulnerable groups as outlined in the candidate rules.",NEW_SUCCESS,False,5ac0db4a51b60df686d3e6b8bf2a36a43dab475ce7872f9f187738379a87d81a,run-c6bf936e43df-5d0fde37,qwen3:8b
S001607,Telegram,Telegram Privacy Policy,"Added information about Telegram Business chatbots to the Bot Messages section (6.2, 6.3, 6.5).",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses updates to the Bot Messages section of the Telegram Privacy Policy but does not address any of the statutory requirements related to intermediary liability, consent, or government directions under the IT Act 2000 or DPDP Act 2023.",NEW_SUCCESS,False,ecec692dec05f6cb80e636246ef5bcdcf5a0134903b51ab3e6043027ac2b40f8,run-c6bf936e43df-5d0fde37,qwen3:8b
